movie_title,title,review,rating,helpful,total,date,topic,sentiment_score,subjectivity,person_name
First Man," The best Apollo movie by far
",but his droning score can take many light - hearted turns in unexpectedly tranquil situations ... Adding brevity to certain scenes .,9,2,10,12 October 2018,audio_music,4,S,None
First Man," The best Apollo movie by far
","The little dialogue that there is in this film is performed by everyone very well , however Ryan Gostling sometimes feels detached from everything else .",9,2,10,12 October 2018,acting_performance,3,S,Ryan Gosling
First Man," The best Apollo movie by far
",Almost as if he is about to leave world .,9,2,10,12 October 2018,emotion,3,S,None
First Man," The best Apollo movie by far
","There are some moments where I was saying to myself "" there is no way Neil was this cold in this particular emotional situation in real life "" .",9,2,10,12 October 2018,character_development,3,S,None
First Man," The best Apollo movie by far
",His performance is brilliant,9,2,10,12 October 2018,acting_performance,5,S,None
First Man," The best Apollo movie by far
",but It felt too dramatic for me .,9,2,10,12 October 2018,editing_pacing,2,S,None
First Man," The best Apollo movie by far
",But that is such a minor flaw that holds this film from pure greatness .,9,2,10,12 October 2018,viewing_experience,4,S,None
First Man," The best Apollo movie by far
","The visuals are stunning , I only noticed one vfx shot even though I""m sure there were tons .",9,2,10,12 October 2018,technical_visuals,5,S,None
First Man," The best Apollo movie by far
","The vfx complement the cinematography in a satisfying way ,",9,2,10,12 October 2018,technical_visuals,4,S,None
First Man," The best Apollo movie by far
",and the film grain effect gave an authentic feel about the time period .,9,2,10,12 October 2018,artistic_design,4,S,None
First Man," The best Apollo movie by far
",Damien is definitely one of the best directors working at the moment,9,2,10,12 October 2018,filmmaking_direction,5,S,Damien
First Man," The best Apollo movie by far
",and at such a young age I am intensely eager to see more of his work .,9,2,10,12 October 2018,expectation,5,S,Damien
It," Terrifying and gross in the best possible way
",I walked into this movie with a heavy fear of clowns .,8,7,18,7 September 2017,emotion,3,S,None
It," Terrifying and gross in the best possible way
",I was very hesitant to see it despite my huge love for horror movies .,8,7,18,7 September 2017,emotion,3,S,None
It," Terrifying and gross in the best possible way
","I can safely say that this is one of the best horror films of the 2000""s .",8,7,18,7 September 2017,genre_style,5,S,None
It," Terrifying and gross in the best possible way
",First and foremost this movie is SCARY .,8,7,18,7 September 2017,genre_style,4,S,None
It," Terrifying and gross in the best possible way
",It is very very scary .,8,7,18,7 September 2017,emotion,4,S,None
It," Terrifying and gross in the best possible way
",Bill Skarsgård was a perfect Pennywise .,8,7,18,7 September 2017,casting_choices,5,S,Bill Skarsgård
It," Terrifying and gross in the best possible way
","The cinematography , sound mixing , music , makeup and performances were spot on when it comes to a horror movie .",8,7,18,7 September 2017,technical_visuals,5,S,None
It," Terrifying and gross in the best possible way
",The child actors are all highly commendable for their performances .,8,7,18,7 September 2017,acting_performance,5,S,None
It," Terrifying and gross in the best possible way
",Jump scares are present but masterfully utilized whenever they occur .,8,7,18,7 September 2017,editing_pacing,4,S,None
It," Terrifying and gross in the best possible way
","On a technical level , as previously mentioned the cinematography and visuals all contribute to the overall terror of the movie",8,7,18,7 September 2017,technical_visuals,5,S,None
It," Terrifying and gross in the best possible way
",and are very well executed .,8,7,18,7 September 2017,technical_visuals,5,S,None
It," Terrifying and gross in the best possible way
",The dialogue between the kids is funny and believable .,8,7,18,7 September 2017,writing_dialogue,4,S,None
It," Terrifying and gross in the best possible way
","The tone of the film jumps a lot between horrifying , happy , sad , playful and just plain weird",8,7,18,7 September 2017,story_plot,3,O,None
It," Terrifying and gross in the best possible way
",but nothing ever felt out of place .,8,7,18,7 September 2017,editing_pacing,4,S,None
It," Terrifying and gross in the best possible way
",The story and the characters had a brilliant flow throughout the entire run time .,8,7,18,7 September 2017,story_plot,5,S,None
It," Terrifying and gross in the best possible way
","""It "" is a horror movie from start to finish",8,7,18,7 September 2017,genre_style,3,O,None
It," Terrifying and gross in the best possible way
","and it didn""t have a single dull moment in my opinion because I was in constant fear and anticipation for the next time Pennywise or his other spawns will be on screen . 9/10",8,7,18,7 September 2017,emotion,5,S,None
Rogue One: A Star Wars Story," Disappointing but fun
",So why disappointed and why fun .,6,0,6,16 December 2016,emotion,2,S,None
Rogue One: A Star Wars Story," Disappointing but fun
","I""ll start with fun .",6,0,6,16 December 2016,emotion,3,S,None
Rogue One: A Star Wars Story," Disappointing but fun
","The action is thrilling and well executed , the effects are near perfect if not perfect .",6,0,6,16 December 2016,story_plot,5,S,None
Rogue One: A Star Wars Story," Disappointing but fun
",The fan pleasing was on point .,6,0,6,16 December 2016,viewing_experience,4,S,None
Rogue One: A Star Wars Story," Disappointing but fun
",Disappointing because those are the best part of the movie .,6,0,6,16 December 2016,emotion,2,S,None
Rogue One: A Star Wars Story," Disappointing but fun
",I thought the script was a bit lackluster,6,0,6,16 December 2016,writing_dialogue,2,S,None
Rogue One: A Star Wars Story," Disappointing but fun
",and that the characters were a bit dull .,6,0,6,16 December 2016,character_development,2,S,None
Rogue One: A Star Wars Story," Disappointing but fun
",With exceptions of course ( K2 - SO the funny droid ) .,6,0,6,16 December 2016,character_development,3,O,None
Rogue One: A Star Wars Story," Disappointing but fun
","I did like Felicitie""s character too",6,0,6,16 December 2016,character_development,4,S,None
Rogue One: A Star Wars Story," Disappointing but fun
","but I do dislike the whole "" forcing female characters "" that Disney seems to be doing .",6,0,6,16 December 2016,themes_messages,2,S,Disney
Rogue One: A Star Wars Story," Disappointing but fun
","The first and part of the second act is basically "" Hey here is a character , hey here is a character , hey here is a location ... """,6,0,6,16 December 2016,story_plot,2,S,None
Rogue One: A Star Wars Story," Disappointing but fun
",and they were cool at times,6,0,6,16 December 2016,character_development,4,S,None
Rogue One: A Star Wars Story," Disappointing but fun
",but I did find some of them to be useless and dull .,6,0,6,16 December 2016,character_development,2,S,None
Rogue One: A Star Wars Story," Disappointing but fun
",Some Deus Ex Machinas were a bit annoying as well .,6,0,6,16 December 2016,story_plot,2,S,None
Rogue One: A Star Wars Story," Disappointing but fun
",I feel like this movie was entirely avoidable,6,0,6,16 December 2016,recommendation,2,S,None
Rogue One: A Star Wars Story," Disappointing but fun
","but nonetheless I think the average movie goer and non hardcore star wars fans will have a blast but the rest I""m afraid might find it a bit disappointing .",6,0,6,16 December 2016,viewing_experience,3,S,None
Rogue One: A Star Wars Story," Disappointing but fun
",Still enjoyable and I do recommend watching it . 6 . 3,6,0,6,16 December 2016,recommendation,4,S,None
Captain Marvel," Marvel is treating us like morons
",What a pile of garbage .,3,3,5,10 March 2019,viewing_experience,1,S,None
Captain Marvel," Marvel is treating us like morons
",I can not believe I payed to see this movie for the 9th time .,3,3,5,10 March 2019,viewing_experience,2,S,None
Captain Marvel," Marvel is treating us like morons
","Not this movie specifically ,",3,3,5,10 March 2019,viewing_experience,3,O,None
Captain Marvel," Marvel is treating us like morons
","but movies with the exact same tone , plot , hero and message .",3,3,5,10 March 2019,story_plot,3,O,None
Captain Marvel," Marvel is treating us like morons
","We are all being told that having a female lead is both important , good , and status quo changing .",3,3,5,10 March 2019,themes_messages,3,O,None
Captain Marvel," Marvel is treating us like morons
","Well it certainly isn""t enough to excuse the absolutely horrible writing , acting , editing and characters .",3,3,5,10 March 2019,writing_dialogue,1,S,None
Captain Marvel," Marvel is treating us like morons
","Captain Marvel fits quite nicely in the category of "" Mary Sue "" heroines .",3,3,5,10 March 2019,character_development,2,S,None
Captain Marvel," Marvel is treating us like morons
",She can use THE POWER OF LOOKING AT THINGS SERIOUSLY to solve absolutely ANY PROBLEM .,3,3,5,10 March 2019,character_development,2,S,None
Captain Marvel," Marvel is treating us like morons
","The first act of this movie is a babbling , incoherent mess ... Doesn""t get better from there .",3,3,5,10 March 2019,editing_pacing,1,S,None
Captain Marvel," Marvel is treating us like morons
","Carol Danvers does shine at one point in the movie , literally ,",3,3,5,10 March 2019,acting_performance,4,S,None
Captain Marvel," Marvel is treating us like morons
",but holy cow is she poorly written,3,3,5,10 March 2019,writing_dialogue,2,S,None
Captain Marvel," Marvel is treating us like morons
",and non - fascinatingly performed .,3,3,5,10 March 2019,acting_performance,2,S,None
Captain Marvel," Marvel is treating us like morons
","Brie didn""t manage to make her likable or believable .",3,3,5,10 March 2019,acting_performance,2,S,Brie
Captain Marvel," Marvel is treating us like morons
","She""s just got perfect morals , no character flaws ( besides the typical amnesia cliché ) and her superhero arc is predictable and not compelling in the slightest .",3,3,5,10 March 2019,character_development,2,S,None
Captain Marvel," Marvel is treating us like morons
",Of course there is a moment in this movie like all other super hero movies when the hero realizes his / her true potential,3,3,5,10 March 2019,story_plot,3,O,None
Captain Marvel," Marvel is treating us like morons
","and all cap had to do was THINK REALLY HARD about all the men who told her she couldn""t do anything ,",3,3,5,10 March 2019,story_plot,3,O,None
Captain Marvel," Marvel is treating us like morons
",but she stood up in the end .,3,3,5,10 March 2019,story_plot,3,O,None
Captain Marvel," Marvel is treating us like morons
",What a great message never before seen in a super hero movie .,3,3,5,10 March 2019,themes_messages,4,S,None
Captain Marvel," Marvel is treating us like morons
",No one else in this movie is worth mentioning .,3,3,5,10 March 2019,acting_performance,2,S,None
Captain Marvel," Marvel is treating us like morons
",The film is littered with absolutely insulting deus ex machina moments that either make no sense or just drop out of thin air .,3,3,5,10 March 2019,story_plot,2,S,None
Captain Marvel," Marvel is treating us like morons
","The plot just moves forward at the exact pace you""d expect it to .",3,3,5,10 March 2019,editing_pacing,3,O,None
Captain Marvel," Marvel is treating us like morons
",Every Marvel story beat that has been recycled through 10 movies can be found here just done a bit worse .,3,3,5,10 March 2019,comparative_analysis,2,S,None
Captain Marvel," Marvel is treating us like morons
","Nothing new was added to anything by this movie , nothing was compelling about this movie , nothing was tense about this movie , nothing was predictable about this movie .",3,3,5,10 March 2019,viewing_experience,2,S,None
Captain Marvel," Marvel is treating us like morons
","A female lead can""t change that .",3,3,5,10 March 2019,character_development,2,S,None
Captain Marvel," Marvel is treating us like morons
",People deserve better super heroes than this .,3,3,5,10 March 2019,character_development,2,S,None
Captain Marvel," Marvel is treating us like morons
","I have a feeling that since they made an op , ship stopping , glowing , non penetrable , perfect super tank to fight Thanos I think we""re all in for a grim and boring conclusion to the MCU . They ruined it . 3/10",3,3,5,10 March 2019,story_plot,1,S,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
",Making a good sequel is hard .,9,11,31,15 May 2018,story_plot,3,O,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
",Making a brilliant one is even harder .,9,11,31,15 May 2018,story_plot,3,O,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
",Making Deadpool 2 must have been insanely hard then because this movie is a home run in almost every aspect .,9,11,31,15 May 2018,recommendation,5,S,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
","Since there is only one negative thing I have to say about this movie I""ll get it right out of the way .",9,11,31,15 May 2018,viewing_experience,3,S,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
",A lot of the cgi was visibly very bad .,9,11,31,15 May 2018,technical_visuals,2,S,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
",Surprisingly bad actually .,9,11,31,15 May 2018,viewing_experience,2,S,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
",I have no idea if it was ironic or not but its really not that big of a flaw .,9,11,31,15 May 2018,viewing_experience,3,S,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
",Ok so positive stuff : The movie was absolutely stomach - pain - inducingly funny .,9,11,31,15 May 2018,viewing_experience,5,S,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
",There are moments in this movie where the whole theater was screaming from laughter .,9,11,31,15 May 2018,viewing_experience,5,S,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
","I didn""t notice a single joke that fell flat .",9,11,31,15 May 2018,writing_dialogue,5,S,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
",Of course some are either low brow or just not as good,9,11,31,15 May 2018,writing_dialogue,3,S,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
",but none of them were horribly cringy or in general bad .,9,11,31,15 May 2018,writing_dialogue,4,S,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
","Ryan gives , yet again , another perfect portrayal of the merc with the mouth .",9,11,31,15 May 2018,acting_performance,5,S,Ryan
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
","Born for it , literally .",9,11,31,15 May 2018,viewing_experience,3,S,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
",Josh Brolin was a absolute blast as cable as well .,9,11,31,15 May 2018,acting_performance,5,S,Josh Brolin
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
",Layered performance and actually well written character .,9,11,31,15 May 2018,character_development,5,S,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
","I think this movie works best with someone who watches lots of movies , follows pop culture ( particularly marvel ( and heck even some dc ) movies ) .",9,11,31,15 May 2018,expectation,3,S,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
",The references are at least 60 % of the humor along with the hilarious slapstick and visual comedy .,9,11,31,15 May 2018,writing_dialogue,4,S,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
","All of the characters are great , the standout being Domino .",9,11,31,15 May 2018,character_development,5,S,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
",Not because of the performance as much as just the brilliantness of the idea of a lucky superhero .,9,11,31,15 May 2018,themes_messages,4,S,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
",The movie is action packed with a lot of hilarious visual comedy as well as plenty of gore and limbs to satisfy the R rated hungry Deadpool fans .,9,11,31,15 May 2018,story_plot,4,S,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
","The movie has some seriousness to it too , not only being 100 % wacky like the first Deadpool .",9,11,31,15 May 2018,story_plot,4,S,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
","The writers actually injected some emotion and "" family connection "" into the movie",9,11,31,15 May 2018,writing_dialogue,4,S,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
",and it all worked very well .,9,11,31,15 May 2018,viewing_experience,4,S,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
","Please do yourself a favor and stay until the after credits ( of which there are two , just don""t miss them ) .",9,11,31,15 May 2018,recommendation,4,S,None
Deadpool 2," Littered with hilarious jokes and no fourth wall whatsoever
",Fantastic sequel and probably the funniest movie I have seen in a while . 9 . 5/10,9,11,31,15 May 2018,viewing_experience,5,S,None
Ready Player One," Absolute garbage
",I usually like reviewing,3,32,74,30 March 2018,viewing_experience,3,S,None
Ready Player One," Absolute garbage
","but I""m going to keep it short because I don""t want to talk about this garbage longer than I need to .",3,32,74,30 March 2018,viewing_experience,2,S,None
Ready Player One," Absolute garbage
","The only reason the movie isn""t a 1 for me is because it had decent cgi in some sequences",3,32,74,30 March 2018,technical_visuals,3,S,None
Ready Player One," Absolute garbage
","and there were some "" cool "" scenes involving a monkey and Kubrick .",3,32,74,30 March 2018,story_plot,3,S,Stanley Kubrick
Ready Player One," Absolute garbage
","Sheridan was horrible ( so was the rest of the cast I just don""t feel like googling their names ) .",3,32,74,30 March 2018,acting_performance,1,S,Sheridan
Ready Player One," Absolute garbage
",The story was absolutely horrible .,3,32,74,30 March 2018,story_plot,1,S,None
Ready Player One," Absolute garbage
","So many deus ex machinas , so many illogical and forced plot points , overly prolonged run time , bad cgi , littered with cringe moments .",3,32,74,30 March 2018,story_plot,1,S,None
Ready Player One," Absolute garbage
","If it was advertised as a kids movie it would be half decent but it isn""t .",3,32,74,30 March 2018,genre_style,2,S,None
Ready Player One," Absolute garbage
","The references didn""t work at all and I myself play my fair share of games .",3,32,74,30 March 2018,story_plot,2,S,None
Ready Player One," Absolute garbage
",This movie is literally what it sounds like .,3,32,74,30 March 2018,story_plot,3,O,None
Ready Player One," Absolute garbage
",A movie a bout video games made by a guy that s 70 .,3,32,74,30 March 2018,commercial_context,3,O,None
Ready Player One," Absolute garbage
",Skip it its really really bad . 3 . 45/10,3,32,74,30 March 2018,recommendation,1,S,None
"I, Tonya"," An acting driven biopic with little else going for it
","I , Tonya is quite a mixed bag .",5,6,14,28 December 2017,viewing_experience,3,S,None
"I, Tonya"," An acting driven biopic with little else going for it
","The subject matter is pretty difficult for any writer or director to take on so it isn""t surprising that the film falls flat in every area except acting ( mostly ) because neither the writer or director have shown themselves to be capable of tackling such a difficult subject .",5,6,14,28 December 2017,writing_dialogue,2,S,None
"I, Tonya"," An acting driven biopic with little else going for it
","The movie isn""t really bad it is just a very standard biopic with less than stellar writing and exceptional acting in most cases .",5,6,14,28 December 2017,writing_dialogue,3,S,None
"I, Tonya"," An acting driven biopic with little else going for it
","Margot Robbie deserves to be mentioned as someone who is showing to be a very good leading lady in drama , however I didn""t believe the character of Tonya Harding in the film and I thought she was written poorly .",5,6,14,28 December 2017,acting_performance,3,S,Margot Robbie
"I, Tonya"," An acting driven biopic with little else going for it
","Margot""s acting was fine considering what was written for her ,",5,6,14,28 December 2017,acting_performance,3,S,Margot Robbie
"I, Tonya"," An acting driven biopic with little else going for it
","but the character wasn""t written as "" white trash - charming "" as she should have been .",5,6,14,28 December 2017,character_development,2,S,None
"I, Tonya"," An acting driven biopic with little else going for it
",Allison Janney is marvelous as the harsh and unforgiving mother of Tonya .,5,6,14,28 December 2017,acting_performance,5,S,Allison Janney
"I, Tonya"," An acting driven biopic with little else going for it
",Her performance was believable and her character was very well written so I guess you could say that she was the real star of this movie .,5,6,14,28 December 2017,acting_performance,5,S,None
"I, Tonya"," An acting driven biopic with little else going for it
",She was the only character in the movie that fit perfectly .,5,6,14,28 December 2017,casting_choices,5,S,None
"I, Tonya"," An acting driven biopic with little else going for it
",Sebastian Stan was fine .,5,6,14,28 December 2017,acting_performance,3,S,Sebastian Stan
"I, Tonya"," An acting driven biopic with little else going for it
","I didn""t hate his character and that""s bad .",5,6,14,28 December 2017,character_development,2,S,None
"I, Tonya"," An acting driven biopic with little else going for it
","His character wasn""t written correctly at all but again , the actor did fine with what he was given .",5,6,14,28 December 2017,character_development,2,S,None
"I, Tonya"," An acting driven biopic with little else going for it
","The movie sometimes does not know what it wants to be , editing wise .",5,6,14,28 December 2017,editing_pacing,2,S,None
"I, Tonya"," An acting driven biopic with little else going for it
",It has some pretty weird choices that I was able to follow,5,6,14,28 December 2017,editing_pacing,3,S,None
"I, Tonya"," An acting driven biopic with little else going for it
","but really shouldn""t have needed to .",5,6,14,28 December 2017,editing_pacing,2,S,None
"I, Tonya"," An acting driven biopic with little else going for it
","In the beginning it has an interview style , then it goes away , then comes back again , then goes away and so on .",5,6,14,28 December 2017,editing_pacing,3,O,None
"I, Tonya"," An acting driven biopic with little else going for it
",Its just annoying and it should have been written as a standard biopic .,5,6,14,28 December 2017,writing_dialogue,2,S,None
"I, Tonya"," An acting driven biopic with little else going for it
","The second half of the movie that focuses on "" the incident "" is tedious and annoying",5,6,14,28 December 2017,story_plot,2,S,None
"I, Tonya"," An acting driven biopic with little else going for it
",and not what needs to be seen when talking about Tonya Harding .,5,6,14,28 December 2017,story_plot,2,S,None
"I, Tonya"," An acting driven biopic with little else going for it
","At no point in the movie except when Tonya said it , did I feel how important skating is for her .",5,6,14,28 December 2017,character_development,2,S,None
"I, Tonya"," An acting driven biopic with little else going for it
",This movie could have been way better,5,6,14,28 December 2017,viewing_experience,2,S,None
"I, Tonya"," An acting driven biopic with little else going for it
",and I blame the writer and director for its mediocrity .,5,6,14,28 December 2017,filmmaking_direction,2,S,None
"I, Tonya"," An acting driven biopic with little else going for it
","Margot and Allison did a wonderful job , Allison especially ,",5,6,14,28 December 2017,acting_performance,5,S,"Margot, Allison"
"I, Tonya"," An acting driven biopic with little else going for it
","and I""d consider both of them an awards contender . 5 . 4/10",5,6,14,28 December 2017,acting_performance,5,S,"Margot, Allison"
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
",This one is a complete home run .,9,12,35,13 December 2018,viewing_experience,5,S,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
","I""m pretty sure that the praise for this movie will be positively one - sided and for very good reason .",9,12,35,13 December 2018,recommendation,4,S,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
",Quickly touching on the negative .,9,12,35,13 December 2018,viewing_experience,2,S,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
","Like there""s only two things I didn""t like about this movie .",9,12,35,13 December 2018,viewing_experience,2,S,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
","The first is the narrative cliche""s found in every super hero movie ever so its not a big fault",9,12,35,13 December 2018,story_plot,2,S,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
",but it happens and it annoys me but only ever so slightly .,9,12,35,13 December 2018,emotion,2,S,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
","The second is when a character learns a particular skill set just by deciding he wants to be good at it , its an unconvincing way to further the story and a pretty lazy one .",9,12,35,13 December 2018,story_plot,2,S,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
",But all that is only about 5 % of the whole movie .,9,12,35,13 December 2018,story_plot,3,O,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
",The rest is an absolute overload of the senses in a very very good way .,9,12,35,13 December 2018,viewing_experience,5,S,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
","I don""t want to mention the characters in this movie because some of them might surprise you so all of them worked",9,12,35,13 December 2018,character_development,3,O,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
",and all of them were fantastic .,9,12,35,13 December 2018,acting_performance,5,S,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
","The movie is crazy funny , and its funny in a way that is actually refreshing in modern blockbusters .",9,12,35,13 December 2018,viewing_experience,4,S,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
",Its funny without being political .,9,12,35,13 December 2018,themes_messages,3,O,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
","CONGRATULATIONS you didn""t make any politically charged jokes that are one sided in a big budget Sony movie .",9,12,35,13 December 2018,themes_messages,4,S,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
","I hope this new trend continues where jokes aren""t politicized in movies .",9,12,35,13 December 2018,themes_messages,3,O,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
","The voice acting is spot on from everyone , don""t want to mention names as some might be a surprise .",9,12,35,13 December 2018,acting_performance,5,S,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
","I find the story to be almost on par with everyones favorite Spider - Man stories ( Rami ) in terms of quality , mainly because all the central themes and character morality are there in the story .",9,12,35,13 December 2018,story_plot,4,S,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
","Power , responsibility and all that jazz .",9,12,35,13 December 2018,themes_messages,3,O,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
","It isn""t empty like in the Amazing Spider - Man .",9,12,35,13 December 2018,comparative_analysis,2,S,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
","The thing that surprised me most about this movie ( aside from how genuinely funny it is ) is how much emotion there is at it""s core .",9,12,35,13 December 2018,emotion,4,S,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
","Family , friends and sacrifice are a huge undertone of the movies core message .",9,12,35,13 December 2018,themes_messages,4,S,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
",The main thing I took away from the film is the visuals .,9,12,35,13 December 2018,technical_visuals,3,O,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
",Holy every god ever this movie is gorgeous as hell .,9,12,35,13 December 2018,technical_visuals,5,S,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
","The most gorgeous in recent memory ,",9,12,35,13 December 2018,technical_visuals,3,S,None
Spider-Man: Into the Spider-Verse," Absolutely everything one would want from an animated Spider-Man movie
",and certainly my personal favorite visuals in an animated movie ever . 9 . 3/10,9,12,35,13 December 2018,technical_visuals,3,S,None
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
","Dunkirk is , in my opinion , yet another masterpiece from mastermind Christopher Nolan .",10,1172,1776,22 July 2017,filmmaking_direction,5,S,Christopher Nolan
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
",Since everything that is brilliant about the film has already been said I will briefly write what I think of the film,10,1172,1776,22 July 2017,viewing_experience,3,S,None
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
",and also touch on a topic that some people are criticizing the movie for .,10,1172,1776,22 July 2017,themes_messages,3,S,None
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
",The fantastically directed film is told from 3 perspectives non chronologically .,10,1172,1776,22 July 2017,filmmaking_direction,5,S,None
