movie_title,title,review,rating,helpful,total,date
The Orphanage," My favorite foreign movie!
","This is one of few movies I have watched from a different language - relying totally on English subtitles. i usually dislike movies in another language.But this movie was GREAT. It was an excellent horror film which certainly deserves the 9/10 rating I gave it. The whole movie was great and the little boy with the mask was a great horror film 'scary character'.I read about it in a magazine and instantly new it was a movie I had to watch. The plot, the setting and the acting was great. The movie had plenty of frights but the movie was still very enjoyable.The ending was sad - but that didn't take away at all from the movie. It is certainly one of the best horror films of 2007. I didn't watch it in cinema so that probably made it less scary (cinema's play the movie very loud so you really get a fright at some parts of horror movies).I strongly recommend you to watch this movie even if you don't like foreign films.",9,1,2,20 January 2009
Terminator 2: Judgment Day," The best of the Terminator Series! (So far)
","Terminator 2: Judgment Day is one of Arnold Schwarzenegger's best movies. It is exciting, action-filled and definitely well acted. It is the best of the Terminator Series so far. This movie definitely sets a high expectation for Terminaotr Salvation. This movie is one of my favorite action movies ever made.The ending was a sad but it didn't take away from the movie. Arnold Schwarzenegger was absolutely perfect for his role. The movie is definitely one you should have in your film collection.It's a pity I didn't watch this in a cinema as that would have made it even better. Action movies are great on the big screen.I recommend this to anyone who loves a great action movie!",9,1,1,23 April 2009
Die Hard 2," Action packed with great use of humor
","'Die Hard 2', like the other Die Hard movies, has the perfect mix of action and humor. Bruce Willis who plays John McClane - the Die Hard Protagonist, once again does an excellent job. This sequel to 'Die Hard' definitely does not disappoint. This movie truly lives up to expectations.This film is basically about a cop who battles criminals because they are going to cause airplane crashes if the airport staff don't follow the criminals' instructions. The ending is brilliant, action-packed and surprising.The great thing about this movie is that it never gets boring. Throughout the whole movie, right until the end, it was exciting and thrilling.I truly enjoyed watching this excellent thriller and is a movie you can watch many times and still enjoy it.",9,2,4,24 July 2009
Quantum of Solace," Good, but Casino Royale was better.
","Quantum of Solace was a good movie. It was fast-paced and action-filled, but I still think Casino Royale was better. This is a movie you just have to watch in cinema. All those car chases and fights - were excellent on the big screen. I can't exactly put my finger on what is missing from this movie - that made Casino Royale better. I guess Casino Royale was just more fun to watch. Don't get me wrong, this movie does definitely live up to the standard of Bond movies and is a great movie. I really enjoyed watching it - but its just a pity that it wasn't that little bit better.At first I didn't like the new bond (I though the old Bond was great and I was adamant I didn't want change) - now, though, I think I actually prefer the new bond.7/10 rating.",7,1,3,15 March 2009
Alien vs. Predator," A movie you can watch over and over again!
","Alien vs Predator is a fusion of two of the best movie franchises ever: Alien and Predator! This movie is better than any movie in the Alien or Predator franchise as this movie combines both. Every minute of this movie is exciting and intense. You can never get bored during this movie which makes it so great. And what a brilliant tag-line it has: Whoever wins... We lose.This movie is about a company that finds an unusually heat source in Antarctica and gathers a team of experts to go down there are investigate. It turns out that there is an old temple located far below the surface and that is the the site of an ancient hunt. Between the Hunters (Predators) and the Serpents (Aliens).Obviously anyone who enjoyed the Alien and Predator series should watch this but I would recommend this movie to anyone who loves action, battles and powerful creatures. Certainly a movie that you can watch over and over again (like I did).A great movie - 9/10.",9,2,4,20 September 2009
District 9," Certainly a disappointment
","I expected 'District 9' to be a really great movie. The trailer looked great, the posters looked great and I heard good reports about it. But, I must say this movie was a real disappointment. I didn't really enjoy it.District 9 is basically about aliens that come to earth and are forced to live in very poor conditions in an area called District 9 (located in Johannesburg, South Africa). Their spaceship is not able to fly them out of Earth and so they are stuck in District 9. The humans then try and move the aliens (known as prawns) from District 9 to District 10 which is newer and further away from the city making the humans more relaxed. But that is when the trouble starts...This movie is made in the style of a documentary. The plot was great and if they had expanded on that and made the movie more interesting and exciting then this movie would have been great. Which is a pity because I had high expectations for this movie.",4,9,23,15 August 2009
Transformers," Pretty Boring
","I was reluctant to watch this movie, though I decided to see it. I'm glad I didn't decide to watch this in the theater. The movie was boring. The action scene's were mediocre at best, the casting was poor and the plot was bad. It managed a 3/10 because it had a few good moments. Other than that the movie was quite boring.It was also quite childish and a good action movie can't be childish. The age group this movie was aimed at was too young for my liking and that is part of the reason why I didn't like it. Maybe if I was younger this movie would have appealed to me.So if you are a kid who still plays with toys - then this is for you. Otherwise, I wouldn't see it.To sum it up: it is a pretty boring movie but some younger kids might enjoy it.",3,1,3,5 April 2009
The Dark Knight," One of my favorite action movies of all time!
",Batman - The Dark Knight was certainly one of my favorite action movies of 2008. I really enjoyed watching this movie - and I don't like that many action films. It is by far the best of the Batman series and the best of all the Superhero movies.I totally recommend anyone who hasn't seen it to see it. Some parts are hard to follow (like the ending) but it doesn't take away from the movie.This movie is sure to impress. I didn't expect the movie to be nearly as good as it turned out to be. The action scenes were way better than I expected.Although the movie was a bit long - because the movie was great I didn't mind having to watch more of it.The part with the two boats was full of suspense and really kept me on the edge of my seat! So to anyone considering to not watch it: WATCH IT!!!,9,1,3,16 January 2009
Harry Potter and the Order of the Phoenix," Great movie - lived up to the standard set by the book.
","9/10 Rating.I really enjoyed watching Harry Potter and the Order of the Phoenix. The movie was enjoyable, thrilling and well acted. It is my favorite of the Harry Potter films.The Order of the Phoenix book was an excellent book and personally my second favorite - so the book set a high standard and the movie certainly lived up to it. David Yates did an excellent job and the movie certainly impressed me.Anyone who hasn't watched this movie MUST SEE IT. It portrayed the fight scene in the ministry between Voldemort - Dumbledore and Death eaters - Order near the end very well. Umbridge from the movie looked exactly as I expected her to look like.Basically this movie is a well casted, well acted, exciting, thrilling movie that will make you want to see it again and again.",9,0,2,16 January 2009
The Da Vinci Code," Good movie, but book was better.
","Rating: 6/10 This is a movie I liked watching but i wouldn't buy the DVD. It was good but not as interesting as the book. The book is one of my favorite books ever and so I had to watch the movie, the movie wasn't as good as I expected though, but i still enjoyed it.For someone who hasn't seen it I recommend you do - and it is a good movie - but it's not one of those movies that when you leave the cinema you know that you are going to buy the DVD.As a Christian I do not find it offensive in any way. Although I am not a Catholic, I know many Catholics and none of them have been offended by this movie.For those people who don't watch many movies and only watch the ones that receive really good ratings then this isn't for you. I think the next installment - Angels and Demons, will be a lot more interesting.To sum it up: it is good but not great.",6,3,6,10 January 2009
Transformers: Revenge of the Fallen," Just plain boring
","Transformers 2 is no better than the first one. Overall it is boring and the plot is bad. Some parts of this movie were interesting but certainly not many. The fights between the transformers were boring and not interesting at all. The only good part of this movie was Megan Fox.This movie could have been made a hell of a lot better than how it was. And the plot is quite hard to understand as well - which certainly didn't help my impression of the movie. There was simply nothing special about this movie. It was just some stupid childish robots walking around which can transform - toddler material.I certainly don't recommend anyone to watch this movie. There are many, many better ways to spend your money, than on this film.I would give this a 3/10 rating.",3,0,4,3 July 2009
Jaws," Intense, exciting and fast-paced: brilliant.
","Jaws is a absolutely BRILLIANT thriller - certainly one of the best thrillers ever made. This is obviously the ultimate shark movie. It is a very intense and exciting film. This is yet another great Steven Spielberg movies - I think Spielberg is one of the best directors ever.It is about a killer shark that killed a few people on a certain beach. Then they hire someone to go and kill the shark - which is a very long and hard process that gets one of them killed and the other two (on the shark hunting boat) almost killed. The great white shark which they are trying to kill is absolutely massive.The last shark attack is quite gruesome and you see a fair bit - but I still think the movie is a PG movie. Just don't watch it if you hate blood and gore.This is definitely a movie that will be remembered and is certainly one of my favorite movies.This is a movie I would recommend to anyone who loves very intense, exciting and fast-paced thrillers.",9,1,3,21 February 2009
Step Up," A LOT better than I expected!
","I watched this movie very reluctantly expecting some stupid, bullsh't dance movie (like High School Musical), but it turned out to be 10 times better than what I expected. I even enjoyed it! Although the storyline wasn't great the action and music made up for it. The beginning got you interested in the movie and the rest was just great.They had the perfect mix of dance and action. Too much dance would mean a stupid dance film and too little would take away from the movie. The acting was surprisingly great considering most of the (dancing) actors do dancing as their main job. The choice of characters was great and the overall production was very good.It was sad when Skinny died - (I think an unnecessary death) but the rest of the movie is pretty light hearted and happy.You might be thinking why I didn't give it a better rating considering the comments - its because i'm just personally not into dance films as much as other genres. If you love dance films then this movie is certainly for you.I think this is a great movie and even if you don't want to see it I strongly recommend that you do.",7,0,0,18 January 2009
Live Free or Die Hard," The Best of the Die Hard movies!
","This movie was a purely great action movie. The suspense and tension in this movie is just excellent.It wasn't one of those stupid action movies that have an excessive amount of explosions and special affects and really no plot. This is not like that at all - an action movie that sets a benchmark for all other action movies.I think the casting for this movie was great, with Bruce Willis and the bad guy and all. Bruce Willis played his role really well - I can't think of a better actor to play John McClane.Unfortunately, I didn't see this in the cinema (I really wish I did considering how good the movie is) - but even at home it was a really great experience watching it. This is definitely a movie I can watch over and over again without getting bored of it - like the Indiana Jones series).I recommend this movie to people who love a good action movie - that is just great to watch.8.5/10 rating.",8,0,1,7 March 2009
The Matrix," Excellent - a movie you can watch over and over again
","The Matrix is a truly excellent movie. Although the movie is a bit hard to follow the brilliant action scenes totally make up for it. This is personally my favorite Matrix movie. This is one of the movies I have watched the most. I bought the DVD - and I think it was certainly worth it.The casting, acting and production of the movie is great. They chose the perfect actor of Agent Smith and Neo. They suited their roles perfectly and did an excellent job. The filming and camera angles were great and made the action scenes as good as they were.Although, I wish the movie was easier to understand (I finally got it after like the fifth time I watched it).This is certainly one of the best sci-fi movies ever made.",9,1,2,1 March 2009
300," Not nearly as good as I expected
","2/10.My expectations for this movie weren't high at all (about 4.5/10) but it turned out to be a fair bit worse.The action scenes in the movie weren't good at all and the rest of the movie was total boredom. I am telling you now, before you watch it - DON'T WATCH IT.I have watched movies which were worse, but the only reason that this movie was better than them was because the general storyline was reasonably good. If they chose different people to make this film it could have gotten the 4.5/10 I was expecting.It's a poorly acted, amazingly boring movie.",2,1,3,16 January 2009
Moon," A stunningly eerie, creepy and dark movie!
","'Moon' (2009) is a brilliantly made movie that manifests on our fears of loneliness and the unknown. This is the best sci-fi movie I have seen in a long time and is one of the best ever made.This movie is about an astronaut, Sam Bell, who is the single human crew member of a Lunar Industries facility on the moon. There is also a computer there to assist him, GERTY. The facility harvests Helium-3 (a very clean energy source and commonly used on Earth in this movie) and sends it back to Earth. Though, near the end of his time on the Moon, Sam is involved in an accident at the harvester and he becomes unconscious. Once is recovers he goes back out to the harvester and makes a shocking discovery which makes him begin to doubt a lot of things.This movie may only have a few characters with only one appearing regularly, but this movie still manages to be very exciting and interesting. 'Moon' has a very eerie and creepy feel to it that I haven't seen in many other movies. The music, the computer, the infirmary and the landscape of the moon all contribute to this. The movie is also quite dark and explores themes of loneliness, fear and helplessness.This is a stunning movie and I recommend everyone to go and see it, sci-fi fan or not. This movie may have seen a very quiet and small release in numerous countries but I wouldn't let that fool you - this is a brilliant movie.",8,0,3,16 October 2009
Valkyrie," A movie you absolutely HAVE to see!
",This is an excellent war movie about the plot to kill Adolf Hitler. I watched it expecting a lot and it definitely achieved over what I expected. It was surprisingly historically accurate.The action and plot was great and so was the acting. I think Tom Cruise did an excellent job portraying Colonel Claus von Stauffenberg. Although the ending was sad - the movie was still very enjoyable. The suspense of the movie was excellent.This is certainly one of the best war movies ever made. This is so far the best movie of 2009 and is a must see. I enjoyed every moment of watching it.This is a film that is great on the big screen. I totally recommend anyone who loves action and war films to watch this.,10,2,4,25 January 2009
